237908,131961,2
86495,212571,2
21913,41233,2
204817,38661,2
1705967,1230639,2
1711524,1232413,2
39713,37308,2
185582,195903,2
18684,176098,2
39666,1435159,2
77522,142956,2
132084,173399,2
21128,194775,2
120190,50200,2
79578,132084,2
232451,66152,2
28209,51188,2
21910,14484,2
21910,4093,2
44958,100558,2
28579,18310,2
119142,51988,2
44958,1611895,2
21742,126064,2
21742,81700,2
21742,81206,2
21742,65049,2
232956,120307,2
45095,37910,2
21742,26592,2
21715,77180,2
21715,19701,2
86495,37913,2
226868,994376,2
132084,174191,2
65049,14646,2
36100,1123390,2
52816,13732,2
1005367,1052939,2
211684,30998,2
173559,195945,2
65049,37906,2
138678,81056,2
96151,26918,2
8585,191080,2
351013,351113,2
8285,50997,2
173547,785743,2
52816,179335,2
52835,21742,2
988770,1884031,2
5682,218405,2
4129661,4703954,2
988770,22935,2
100558,600810,2
211338,218762,2
37197,80040,2
93616,213201,2
93616,101960,2
137604,2155220,2
36100,95080,2
137878,60978,2
51369,92897,2
283980,926625,2
100752,132084,2
66074,66070,2
357753,97139,2
137880,2523290,2
174193,237350,2
51988,134871,2
95002,18342,2
65049,100752,2
1023737,289664,2
137880,1065010,2
95002,109832,2
137880,1201210,2
4257513,2707686,2
215993,50997,2
137603,205201,2
165375,326109,2
324244,324247,2
57509,64774,2
168693,21125,2
37906,90037,2
57509,103268,2
331629,3414311,2
885103,232956,2
329714,108623,2
167644,262779,2
5556194,5560522,2
165952,50997,2
37906,109333,2
37906,110844,2
331629,181022,2
331629,122418,2
885103,3278369,2
6333602,4355130,2
58554,1435159,2
5556194,5560527,2
37906,35848,2
341770,3285914,2
37908,60978,2
62571,1147599,2
62571,100751,2
4418892,25058,2
341733,374226,2
5648,27555,2
62148,120236,2
4562649,182673,2
173206,96696,2
172043,195698,2
213414,173280,2
4911751,3667994,2
97139,181022,2
930917,1571204,2
340904,3727157,2
54206,26931,2
337746,359608,2
213201,101960,2
57470,287762,2
357753,3198963,2
216095,86495,2
383281,167644,2
67728,11152,2
13873,48423,2
369738,199288,2
218779,111604,2
38661,50513,2
267935,137880,2
2959589,1902929,2
218275,256490,2
209748,357753,2
1065010,1124616,2
2959589,1153964,2
133640,62134,2
374226,382934,2
2959589,18123,2
66154,132084,2
66154,145858,2
66154,173081,2
382934,1065010,2
180140,1065010,2
50706,198518,2
382934,1043043,2
2912257,3238634,2
14295,27811,2
137603,174968,2
91534,26592,2
376312,614963,2
209690,331528,2
209748,1065010,2
13873,44392,2
180140,341733,2
218275,224931,2
137204,232815,2
66147,1005259,2
137602,548094,2
50997,22877,2
100756,109832,2
13732,179335,2
50514,93616,2
209294,722712,2
383281,341733,2
90037,115941,2
100756,145858,2
38661,79578,2
133869,14646,2
250359,137603,2
747767,137880,2
209748,79578,2
67942,21742,2
180140,256260,2
2779345,2779332,2
35125,241531,2
1065010,2523290,2
38514,221653,2
270484,62134,2
181022,45095,2
218275,219497,2
133456,139777,2
219213,14481,1
215993,5682,1
215993,9741,1
219204,908622,1
222705,1215101,1
218749,3023410,1
216666,37913,1
215092,76894,1
215993,3862,1
218861,1125561,1
219088,281183,1
219088,219089,1
226184,284919,1
218861,1203934,1
225654,273252,1
224983,22428,1
224934,316984,1
224934,185172,1
215092,35848,1
215610,256121,1
218772,261594,1
224931,283629,1
215092,50997,1
222136,96826,1
215151,1039050,1
215610,50997,1
223690,14753,1
223679,735980,1
222223,201894,1
221673,1502171,1
222136,76073,1
218069,221503,1
215993,1735046,1
219213,35746,1
219213,112737,1
219213,137878,1
220580,382934,1
216095,37913,1
219088,1280168,1
219213,159342,1
220580,250604,1
216095,184491,1
216095,214297,1
219213,23045,1
216095,2168005,1
216150,3862,1
217499,174191,1
220580,242695,1
219213,257884,1
219497,1302391,1
219497,283629,1
217492,128173,1
217492,10991,1
216150,18508,1
220759,1065010,1
220791,41233,1
215993,11213,1
221673,158775,1
215993,17594,1
215993,21742,1
215993,39956,1
218663,569483,1
221673,2523290,1
215993,40445,1
218663,569102,1
218663,195902,1
221673,1113020,1
218406,186837,1
215993,65049,1
219213,17594,1
215993,133768,1
221673,90037,1
218290,232451,1
218290,95080,1
215993,361588,1
215993,1479204,1
220810,60978,1
218290,45095,1
219213,17587,1
218275,283629,1
219088,217953,1
237908,210926,1
227110,194507,1
274224,193558,1
274609,100752,1
276617,834790,1
276915,331478,1
277500,174616,1
277500,1625234,1
277718,80687,1
277718,204581,1
277718,561307,1
278347,33373,1
279144,21070,1
283629,256490,1
284477,77860,1
284477,137603,1
284477,296438,1
287762,300249,1
288705,778220,1
289247,2114219,1
291293,137602,1
291611,245383,1
292681,275861,1
292681,1778977,1
274224,376312,1
272172,2707457,1
293744,3588219,1
269323,39293,1
254356,260835,1
256260,180140,1
256260,239305,1
257272,31715,1
257273,359936,1
257352,148097,1
257884,17594,1
257884,35746,1
257884,112737,1
257884,159342,1
261565,885942,1
261580,197812,1
261596,122418,1
261596,389522,1
261600,137604,1
261611,1588376,1
261878,14743,1
261878,17587,1
267935,37906,1
267935,38661,1
269323,19699,1
293744,1615988,1
294157,333565,1
254123,348168,1
308385,37906,1
313473,150433,1
314253,110359,1
315388,315387,1
316045,2494529,1
316984,185172,1
318214,111506,1
318214,173559,1
318214,195945,1
318815,3637489,1
320851,431810,1
323297,1461086,1
324866,31777,1
326453,420349,1
326453,1453439,1
329195,37910,1
329195,45095,1
329409,316045,1
329409,2494529,1
329714,209748,1
330017,218783,1
331080,1340488,1
309482,309481,1
308385,35646,1
294157,1635332,1
304146,181427,1
296438,18324,1
296438,735854,1
296728,37909,1
296728,210876,1
297092,111506,1
297092,297093,1
298134,261590,1
298137,81056,1
298137,173758,1
298680,700985,1
299317,210799,1
300850,182673,1
301258,57470,1
301258,287762,1
302446,179335,1
302458,13879,1
302458,96155,1
303120,257273,1
303144,105348,1
304146,5682,1
304146,40445,1
254356,8585,1
254123,194274,1
227198,211100,1
231097,51988,1
231775,108968,1
231900,4097,1
232451,26918,1
232451,60978,1
232451,79578,1
232451,2523290,1
232815,137204,1
232827,67039,1
232956,173546,1
232956,203724,1
232956,357753,1
232985,173557,1
233028,1959442,1
233050,233032,1
233184,120307,1
233184,137602,1
234143,14646,1
234143,126064,1
235008,859016,1
235600,91533,1
236033,25777,1
231481,37908,1
231095,110844,1
237908,120307,1
230484,133877,1
227200,76242,1
227465,36100,1
227465,110844,1
227465,120307,1
227465,229665,1
227626,113470,1
227626,245385,1
229039,479902,1
229665,36100,1
229665,38661,1
229665,45095,1
229665,51988,1
229665,120307,1
229665,180140,1
229665,205201,1
229665,341733,1
229665,366255,1
229665,374226,1
229665,382934,1
229665,982496,1
229665,1264567,1
237350,113498,1
214299,1898287,1
254123,59785,1
241513,1527592,1
241513,3268583,1
241513,3755115,1
241513,4186500,1
241513,4227218,1
241530,215610,1
241531,329620,1
242071,44944,1
242071,68309,1
242071,600812,1
242695,100558,1
242695,250604,1
243806,257275,1
244833,11152,1
244833,106719,1
244833,137012,1
245385,209479,1
247822,139169,1
248375,157396,1
250359,315387,1
250359,315388,1
253588,192683,1
241513,2082945,1
241513,1502171,1
237908,237910,1
241513,366255,1
237908,1177140,1
237912,54186,1
237912,95003,1
237951,2286124,1
239107,307496,1
239109,14295,1
239109,80658,1
239109,301281,1
239305,120307,1
239305,301471,1
239980,240528,1
239988,35125,1
240369,76486,1
241513,36100,1
241513,45095,1
241513,51988,1
241513,52835,1
241513,97139,1
241513,132084,1
241513,180140,1
241513,205201,1
214459,145488,1
209294,209748,1
214299,326109,1
184921,100558,1
180140,51988,1
180140,66824,1
180140,137604,1
180140,137880,1
180140,173279,1
180140,175575,1
180140,180818,1
180140,181022,1
180140,185582,1
180140,205201,1
180140,229665,1
180140,239305,1
180140,241531,1
180140,261600,1
180140,374510,1
180140,383281,1
180140,852371,1
180140,1792519,1
180140,2082945,1
180140,3281192,1
180140,6208345,1
180993,133869,1
180993,197812,1
181022,14646,1
181022,37908,1
180140,37906,1
179335,173399,1
179014,101746,1
177093,199137,1
176767,239486,1
176767,359939,1
176767,1527592,1
176925,176923,1
177086,51988,1
177086,53127,1
177086,60978,1
177086,122418,1
177086,137603,1
177086,374510,1
177093,51368,1
177218,45095,1
178698,338049,1
177218,131960,1
177491,173468,1
177683,217499,1
177921,499885,1
178689,2846189,1
178698,45095,1
178698,76037,1
178698,111506,1
178698,192718,1
178698,297092,1
178698,297093,1
181022,50997,1
181022,51368,1
181022,51988,1
183380,1778977,1
182152,167543,1
182673,26245,1
182673,37906,1
182673,37913,1
182673,45095,1
182673,51988,1
182673,95003,1
182673,165375,1
182673,1635332,1
183380,614963,1
183380,901031,1
183380,2156710,1
181644,641214,1
183462,332194,1
183463,332194,1
184117,48860,1
184154,184147,1
184488,37913,1
184488,86495,1
184491,173377,1
184674,9741,1
184674,14753,1
184674,62571,1
184715,257269,1
182152,77522,1
181644,134904,1
181022,97139,1
181022,932352,1
181022,126072,1
181022,182738,1
181022,205201,1
181022,210747,1
181022,261587,1
181022,313773,1
181022,341733,1
181022,357753,1
181022,359939,1
181022,366255,1
181022,677471,1
181022,1264567,1
181644,65081,1
181022,1505476,1
181022,1527592,1
181022,1615988,1
181022,1825654,1
181022,2353545,1
181022,2523290,1
181073,43011,1
181103,561307,1
181339,63978,1
181427,5682,1
181436,34224,1
176766,39829,1
176111,403166,1
176111,64348,1
173081,173399,1
170239,51988,1
170239,116237,1
170239,210793,1
171146,50997,1
171458,17110,1
171746,14014,1
172041,172043,1
172041,195698,1
173079,113498,1
173081,100756,1
173081,145858,1
173280,80569,1
170002,100558,1
173280,411029,1
173280,1447802,1
173359,216097,1
173361,37907,1
173361,173377,1
173361,216097,1
173362,194387,1
173362,1873972,1
173376,108622,1
173376,108940,1
173376,187224,1
170239,8024,1
170002,44958,1
173377,2304858,1
167646,241531,1
167543,134136,1
167543,184921,1
167543,203958,1
167543,868504,1
167543,2832471,1
167644,175575,1
167644,180140,1
167644,329620,1
167644,341733,1
167646,79578,1
167646,113583,1
167646,1502171,1
170002,17587,1
168177,50997,1
168693,35746,1
168693,44390,1
168693,4995788,1
169049,215151,1
169049,1039050,1
169508,65080,1
169508,167646,1
169706,344415,1
169706,5596417,1
170002,11213,1
173377,216097,1
173428,173359,1
176111,10578,1
174968,1065010,1
174191,116229,1
174193,113498,1
174193,173506,1
174303,66154,1
174370,2923487,1
174410,80325,1
174597,144332,1
174616,1625234,1
174810,26918,1
174968,213910,1
174968,299317,1
175089,90013,1
173857,299317,1
175116,134871,1
175116,210316,1
175154,1059062,1
175184,42627,1
175184,1626519,1
175285,116229,1
175285,174191,1
175586,132084,1
175587,1233836,1
175588,184491,1
175925,65048,1
173998,54813,1
173857,210799,1
173506,790768,1
173557,173559,1
173536,13733,1
173536,18133,1
173538,37905,1
173541,65049,1
173541,100752,1
173541,210875,1
173547,39455,1
173547,50997,1
173547,51369,1
173547,100752,1
173547,227198,1
173557,230512,1
173857,122418,1
173557,1338853,1
173559,137204,1
173559,197812,1
173559,230512,1
173559,237951,1
173559,331629,1
173559,1338853,1
173758,137603,1
173795,189383,1
173855,1065010,1
173857,14646,1
184921,51216,1
184921,2167941,1
214299,192718,1
184924,65081,1
206930,242483,1
206984,707862,1
208484,26918,1
208484,94999,1
209286,181022,1
209294,17900,1
209294,38661,1
209294,76487,1
209294,167645,1
331456,303120,1
209294,211686,1
209294,212524,1
209294,309697,1
209294,383281,1
209294,1313388,1
209479,120307,1
209479,137602,1
209479,174968,1
209479,210528,1
209690,21742,1
209690,2106209,1
209748,66824,1
209748,90037,1
209748,132084,1
209748,137880,1
206826,35125,1
206660,174136,1
206415,383281,1
204581,561307,1
200678,209748,1
201124,50997,1
201124,132084,1
202477,569040,1
202729,681215,1
202898,58683,1
203724,641211,1
203724,4026240,1
204581,69273,1
204581,215614,1
204581,392871,1
204617,60978,1
206415,231492,1
204617,482704,1
204617,494714,1
204691,14646,1
204691,137603,1
204691,201124,1
205201,13936,1
205201,51267,1
205201,99679,1
205201,110844,1
205709,66152,1
205709,232956,1
209748,179757,1
209748,359939,1
209748,614963,1
212524,5153025,1
212142,131961,1
212142,205201,1
212142,212972,1
212142,239305,1
212142,331629,1
212142,449949,1
212257,60978,1
212257,109513,1
212524,37908,1
212524,60978,1
212524,76242,1
212979,137204,1
211686,2807726,1
212979,195915,1
212995,22428,1
212995,224983,1
213393,614193,1
213414,80569,1
213414,3996218,1
213498,107769,1
213566,173359,1
213566,173428,1
214109,215560,1
214299,192683,1
212142,122418,1
211529,13732,1
209748,722712,1
210875,21742,1
209748,1177244,1
210026,173857,1
210316,110844,1
210316,211211,1
210528,137602,1
210747,1505476,1
210793,14646,1
210793,22028,1
210793,172894,1
210793,212972,1
210799,1065010,1
210875,36100,1
211211,41922,1
210875,37909,1
210875,53360,1
210875,100752,1
210875,174951,1
210875,374073,1
210875,388391,1
210926,120307,1
210926,131961,1
211042,1041951,1
211206,137880,1
211211,37906,1
200586,41233,1
200161,50514,1
199332,181327,1
188694,210875,1
187660,143582,1
187740,75542,1
187810,4730579,1
187964,22910,1
187964,32446,1
187964,40445,1
188052,528451,1
188189,196407,1
188242,9638,1
188244,150554,1
188504,284475,1
188822,188823,1
187660,38561,1
189635,25495,1
189635,100558,1
189646,125636,1
189666,142933,1
190191,37863,1
190329,184674,1
190363,14752,1
190363,966434,1
190363,972505,1
190399,66417,1
190399,82983,1
187660,136840,1
187278,123984,1
191521,48435,1
185587,100756,1
184924,134904,1
184924,181644,1
185569,51065,1
185580,194106,1
185580,214301,1
185580,618584,1
185580,3243777,1
185582,182673,1
185582,197812,1
185582,222985,1
185587,48604,1
185587,137603,1
186908,115667,1
185587,173559,1
185587,237951,1
185587,3221495,1
185840,79763,1
185848,143896,1
185848,231900,1
186264,1065010,1
186333,39837,1
186837,21742,1
186837,50997,1
186902,257898,1
191200,34220,1
192497,14743,1
199332,166190,1
198544,111476,1
195013,69211,1
195198,165375,1
195409,195412,1
197168,86495,1
197812,126433,1
197812,133869,1
197812,182673,1
198518,44944,1
198518,68309,1
198518,207006,1
198518,600812,1
198544,114919,1
194866,897576,1
198544,205201,1
198544,206695,1
198567,51988,1
198567,77522,1
198567,178698,1
198567,294733,1
198567,297092,1
198567,297093,1
198859,77522,1
198859,198858,1
199332,81206,1
195008,88760,1
194775,2133832,1
192497,147843,1
193060,1536041,1
192677,195902,1
192677,593542,1
192683,17587,1
192683,60978,1
192683,173559,1
192683,220580,1
192718,8285,1
192718,209294,1
192718,211686,1
192718,3388479,1
192867,39838,1
193194,1977144,1
194450,903050,1
193558,184474,1
193558,376312,1
193735,193732,1
194274,59785,1
194277,183878,1
194282,195902,1
194282,569102,1
194282,569483,1
194387,173557,1
194387,232985,1
194450,494714,1
331207,331208,1
357753,241531,1
331493,200516,1
1629999,5313322,1
1582740,36711,1
1586513,1586512,1
1588376,1181588,1
1588376,1739619,1
1603904,1461629,1
1611895,25775,1
1615988,90037,1
1615988,209286,1
1615988,1502171,1
1615988,5153025,1
1625234,21742,1
1629999,4480529,1
1637106,33815,1
2210243,1638200,1
1638200,80688,1
1638200,215610,1
1638200,641727,1
1651907,383281,1
1654237,1619013,1
1673115,4848,1
1676658,664446,1
1683717,187503,1
1689694,932352,1
1689694,1527592,1
1689694,1914437,1
1705135,2568389,1
1571204,4959108,1
1570868,2666077,1
1564180,3973864,1
1564180,3804942,1
1507065,36158,1
1512726,1201210,1
1525173,134987,1
1527592,239486,1
1527592,1479204,1
1527592,2523290,1
1527592,3254709,1
1527592,3979450,1
1529261,4927569,1
1536062,44958,1
1536062,100558,1
1536138,111676,1
1536565,196738,1
1539549,921864,1
1539607,382934,1
1539607,1043043,1
1546718,106720,1
1546718,715813,1
1553377,3808594,1
1555518,3902061,1
1556801,1556796,1
1556801,1571204,1
1556801,4429231,1
1556801,4959108,1
1563568,660187,1
1705967,635898,1
1747394,137603,1
1747394,185582,1
1973996,181022,1
2009444,2009445,1
2012615,216355,1
2014191,181103,1
2020073,205201,1
2048827,65049,1
2048827,2044778,1
2052339,180140,1
2052339,374510,1
2080961,3613122,1
2082945,181022,1
2082945,357753,1
2082945,1527592,1
2082945,1615988,1
2099408,2099409,1
2106209,21742,1
2130591,4384074,1
2133832,18123,1
2133832,22910,1
2133832,204504,1
2158190,28077,1
2165577,3310737,1
2165577,4003501,1
2199055,12596,1
2199055,25261,1
2199764,849559,1
2009444,573187,1
1973996,37908,1
1752845,16048,1
1971480,3314153,1
1778977,50513,1
1778977,2156710,1
1797643,19701,1
1797643,40399,1
1797643,106523,1
1799530,100752,1
1818876,39908,1
1825654,76242,1
1825654,293744,1
1825654,1502171,1
1825654,3519986,1
1825654,3588219,1
1825654,4187945,1
1840788,21151,1
1845103,2126063,1
1862309,2512047,1
1879176,149162,1
1881036,1883363,1
1891477,3645767,1
1902929,1153964,1
1914437,932352,1
1917763,14295,1
1926684,90037,1
1943432,3948166,1
1967266,169508,1
1502171,1201210,1
1502171,1181588,1
1502171,885103,1
1195707,232956,1
1201210,14014,1
1201210,38661,1
1201210,76242,1
1201210,137880,1
1201210,158775,1
1201210,182738,1
1201210,333565,1
1201210,357753,1
1201210,1615988,1
1201210,2742944,1
1201210,3259639,1
1201210,3755115,1
1201210,4187945,1
1202002,878056,1
1204979,28104,1
1206726,1118781,1
1213720,1217850,1
1214568,1233302,1
1218066,1038915,1
1218066,1215399,1
1224549,1187304,1
1226949,1116086,1
1230639,65080,1
1230639,169508,1
1232934,2869193,1
1195708,494714,1
1194826,1943432,1
1245521,238212,1
1188174,383281,1
1112499,1122585,1
1112499,1319763,1
1113020,419677,1
1114067,261596,1
1114067,389522,1
1116086,1226949,1
1121344,169508,1
1121344,242401,1
1131908,51368,1
1132192,36100,1
1133190,28104,1
1153964,117845,1
1158573,1848024,1
1177140,237910,1
1177244,137880,1
1177244,614963,1
1177244,1195709,1
1178339,132084,1
1180653,79578,1
1180653,1502171,1
1181588,341733,1
1181588,1739619,1
1181588,3232614,1
1181588,5131610,1
1188038,1328112,1
1245521,144225,1
1252791,1214890,1
1502171,750828,1
1419951,1425945,1
1426258,646472,1
1426258,778725,1
1443688,213414,1
1447802,940306,1
1454220,2041678,1
1461629,22910,1
1461629,34215,1
1461629,150554,1
1461629,181644,1
1461629,641214,1
1461629,1638200,1
1461629,1868201,1
1461629,2210243,1
1461629,4073818,1
1470055,1166963,1
1474921,90037,1
1479204,215610,1
1480654,111506,1
1482098,809628,1
1493214,1057095,1
1493331,176111,1
1493334,999417,1
1496549,341732,1
1502171,79578,1
1502171,357753,1
1426258,133460,1
1401484,1584790,1
1262687,169508,1
1401232,325291,1
1264567,229665,1
1264567,374226,1
1264567,382934,1
1265468,944875,1
1269042,1926617,1
1270301,36100,1
1270301,137204,1
1270301,192718,1
1283971,69273,1
1283971,1546718,1
1292636,1121179,1
1302672,181644,1
1313388,132084,1
1313388,221673,1
1313388,419677,1
1318016,647464,1
1322193,109832,1
1329809,277172,1
1333883,5682,1
1333883,31715,1
1338853,230512,1
1343447,226184,1
1357841,109335,1
1379579,272172,1
1379579,2707457,1
2201784,612261,1
2226573,1479204,1
1107018,1131052,1
4090899,4090885,1
3804942,3973864,1
3815498,3789526,1
3826177,4932182,1
3835396,80569,1
3854006,519229,1
3854006,3842644,1
3858372,3956120,1
3902061,1555518,1
3902061,4824642,1
3949713,419677,1
4016434,1825654,1
4016434,3259639,1
4117954,2647108,1
2226573,1527592,1
4129661,25058,1
4129661,210875,1
4159809,6308640,1
4164733,1732314,1
4189174,1555518,1
4204835,5591719,1
4220898,4220897,1
4274898,3962724,1
4290492,778725,1
4309435,4309436,1
4317921,5121034,1
4331081,180140,1
3791818,3713444,1
3755115,4187945,1
3755115,3791818,1
3755115,3713444,1
3269862,676432,1
3278369,2778849,1
3278369,3619379,1
3281192,180140,1
3281192,1792519,1
3281192,6208345,1
3287800,3232613,1
3329552,3232614,1
3340049,5671683,1
3366475,4213622,1
3380847,341733,1
3383593,192683,1
3414311,3232614,1
3414311,3243777,1
3454396,185580,1
3495289,221673,1
3519986,2409771,1
3532946,485097,1
3572157,11213,1
3572157,25058,1
3572157,254356,1
3678583,3667994,1
3737607,926625,1
3755115,1065010,1
3755115,3268583,1
4331081,2082945,1
4365498,79733,1
4428973,396096,1
5474522,4748995,1
5560522,5560527,1
5610571,173559,1
5610571,185587,1
5610571,237951,1
5681167,4938476,1
5762975,4037044,1
5777031,2958058,1
5917028,181397,1
6042640,4938476,1
6143402,6144954,1
6144914,4274863,1
6144914,6143402,1
6144914,6144954,1
6144914,6144957,1
6208345,1792519,1
6243576,6178653,1
6254568,51267,1
6254568,110844,1
6274932,6274947,1
6274948,6274932,1
6274948,6274947,1
6276776,6273016,1
6305947,3139122,1
6345023,6346650,1
6412865,6412866,1
5506189,5355606,1
5428976,109564,1
4429231,1561854,1
5355103,5355102,1
4429231,1571204,1
4429231,4959108,1
4440880,4938476,1
4471633,239109,1
4480529,5313322,1
4501713,6042596,1
4533241,357753,1
4589525,5946043,1
4661606,57770,1
4661606,285824,1
4703954,4533784,1
4748995,210875,1
4840276,162438,1
4840276,2544885,1
4938476,3243777,1
5014944,6345023,1
5014944,6346650,1
5019793,3266771,1
5060024,1929501,1
5111351,5139741,1
5153025,76242,1
5285495,6290557,1
5288251,289664,1
5316714,6106984,1
5323355,2163528,1
3269862,614963,1
3269862,376312,1
3268583,1065010,1
2534895,423978,1
2544863,1568575,1
2545933,1550260,1
2545933,3518183,1
2561774,718287,1
2568389,1705135,1
2635464,2635468,1
2667273,3275657,1
2685491,1217456,1
2685491,4488789,1
2706068,185582,1
2706068,222985,1
2706068,251530,1
2706068,2707248,1
2707248,224395,1
2740852,66154,1
2740852,190399,1
2741992,724208,1
2742944,221673,1
2742944,333565,1
2742944,2523290,1
2742944,3755115,1
2742944,4187945,1
2743995,21742,1
2748904,374448,1
2748904,2726980,1
2542171,1506542,1
2530674,1130060,1
2773759,4861715,1
2530674,349272,1
2353545,50997,1
2353545,137880,1
2353545,1641822,1
2409771,376312,1
2409771,1472585,1
2409771,1778977,1
2409771,2523290,1
2409771,3213389,1
2416997,4658940,1
2418185,1128599,1
2497926,2497925,1
2503395,221673,1
2523290,90037,1
2523290,137880,1
2523290,293744,1
2523290,333565,1
2523290,1118781,1
2523290,1206726,1
2523290,1778977,1
2523290,1825654,1
2523290,2742944,1
2523290,3588219,1
2523290,3755115,1
2523290,4187945,1
2526661,3560139,1
2772887,1902929,1
2779335,2779336,1
3259639,3244227,1
3023938,185582,1
3062379,1825654,1
3062379,2523290,1
3062379,4079790,1
3084353,2097575,1
3085233,163409,1
3106055,2894421,1
3125169,179014,1
3139122,3136843,1
3173413,2467996,1
3198666,1902929,1
3198963,221673,1
3198963,1502171,1
3198963,4227218,1
3219782,2525471,1
3228102,264283,1
3231765,4942448,1
3232613,1615988,1
3232613,3946211,1
3232613,5153025,1
3243761,3279946,1
3243777,3198869,1
3243777,3232614,1
3243777,3755115,1
3244227,3259639,1
3254294,376312,1
3057481,635898,1
3000913,419677,1
2809823,2809827,1
2976843,222729,1
2817914,213414,1
2817914,1443688,1
2820360,1502171,1
2820360,1615988,1
2823565,2823564,1
2831021,169508,1
2832471,167543,1
2832471,203958,1
2851433,289664,1
2851433,5288251,1
2874067,1142078,1
2875151,1502171,1
2875151,4746040,1
2909325,5217459,1
2915993,120236,1
2931699,222287,1
2950789,2462376,1
2957310,95003,1
2957310,113468,1
2957310,113469,1
2959589,354816,1
2959589,1443688,1
2959589,1603904,1
2962554,219088,1
2972368,5626439,1
1110492,132084,1
1106613,4048318,1
331510,2123210,1
406630,1862272,1
389525,185580,1
389525,214301,1
395018,113469,1
398781,35135,1
398781,1065010,1
402679,37908,1
404077,554257,1
406165,35746,1
406165,35848,1
406165,37913,1
406165,142956,1
406165,211211,1
407441,60978,1
553982,151357,1
410449,611732,1
411648,81056,1
413826,10991,1
416468,86495,1
417015,3274217,1
419596,481117,1
419677,221673,1
419677,333565,1
419677,341733,1
419677,1201210,1
419677,1584790,1
419677,1689694,1
388391,37909,1
388391,21742,1
385238,122418,1
385238,38661,1
382081,62572,1
382934,36100,1
382934,132084,1
382934,181022,1
382934,229665,1
382934,357753,1
382934,494714,1
382934,614963,1
383281,37908,1
383281,137602,1
383281,180140,1
